order_id,full_name,city,brand_name,STATE,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep
344,Romaine Salazar,Monsey,Electra,NY,2016-08-01,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
344,Romaine Salazar,Monsey,Pure Cycles,NY,2016-08-01,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
345,Shauna Edwards,Yorktown Heights,Electra,NY,2016-08-01,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
345,Shauna Edwards,Yorktown Heights,Pure Cycles,NY,2016-08-01,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
346,Lynne Anderson,El Paso,Electra,TX,2016-08-01,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
346,Lynne Anderson,El Paso,Electra,TX,2016-08-01,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
346,Lynne Anderson,El Paso,Electra,TX,2016-08-01,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell
346,Lynne Anderson,El Paso,Electra,TX,2016-08-01,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
346,Lynne Anderson,El Paso,Pure Cycles,TX,2016-08-01,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
347,Jerald Blackwell,East Elmhurst,Electra,NY,2016-08-02,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
348,Daina Sampson,Longview,Electra,TX,2016-08-02,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
348,Daina Sampson,Longview,Heller,TX,2016-08-02,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
349,Jamaal Albert,Torrance,Electra,CA,2016-08-03,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
350,Williemae Holloway,Oakland,Electra,CA,2016-08-03,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
350,Williemae Holloway,Oakland,Surly,CA,2016-08-03,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
350,Williemae Holloway,Oakland,Surly,CA,2016-08-03,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
351,Cinda Rocha,Los Banos,Electra,CA,2016-08-03,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
351,Cinda Rocha,Los Banos,Electra,CA,2016-08-03,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
351,Cinda Rocha,Los Banos,Electra,CA,2016-08-03,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
351,Cinda Rocha,Los Banos,Trek,CA,2016-08-03,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
352,Emmitt Sanchez,New York,Electra,NY,2016-08-03,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
352,Emmitt Sanchez,New York,Surly,NY,2016-08-03,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
353,Phylicia Stout,Canandaigua,Ritchey,NY,2016-08-03,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
354,Jenine Crane,Fort Worth,Electra,TX,2016-08-03,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
354,Jenine Crane,Fort Worth,Pure Cycles,TX,2016-08-03,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
355,Sebrina Gross,Garland,Electra,TX,2016-08-03,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
355,Sebrina Gross,Garland,Electra,TX,2016-08-03,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
356,Sheila Goodman,Uniondale,Electra,NY,2016-08-04,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
356,Sheila Goodman,Uniondale,Electra,NY,2016-08-04,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
356,Sheila Goodman,Uniondale,Trek,NY,2016-08-04,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
357,Garry Espinoza,Forney,Electra,TX,2016-08-05,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
357,Garry Espinoza,Forney,Electra,TX,2016-08-05,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Kali Vargas
357,Garry Espinoza,Forney,Pure Cycles,TX,2016-08-05,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
357,Garry Espinoza,Forney,Trek,TX,2016-08-05,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Kali Vargas
358,Larissa Hays,Elmont,Electra,NY,2016-08-05,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
358,Larissa Hays,Elmont,Pure Cycles,NY,2016-08-05,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
358,Larissa Hays,Elmont,Surly,NY,2016-08-05,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
358,Larissa Hays,Elmont,Trek,NY,2016-08-05,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
359,Dorthea Walker,Port Washington,Electra,NY,2016-08-07,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
359,Dorthea Walker,Port Washington,Trek,NY,2016-08-07,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel
359,Dorthea Walker,Port Washington,Trek,NY,2016-08-07,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
360,Clorinda Donovan,Jamestown,Electra,NY,2016-08-07,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
360,Clorinda Donovan,Jamestown,Electra,NY,2016-08-07,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
360,Clorinda Donovan,Jamestown,Electra,NY,2016-08-07,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
360,Clorinda Donovan,Jamestown,Trek,NY,2016-08-07,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
361,Demarcus Reese,Yorktown Heights,Electra,NY,2016-08-08,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
361,Demarcus Reese,Yorktown Heights,Surly,NY,2016-08-08,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
361,Demarcus Reese,Yorktown Heights,Surly,NY,2016-08-08,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
362,Hedwig Paul,Apple Valley,Ritchey,CA,2016-08-09,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
363,Brain Skinner,Euless,Electra,TX,2016-08-11,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
363,Brain Skinner,Euless,Electra,TX,2016-08-11,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
363,Brain Skinner,Euless,Electra,TX,2016-08-11,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
363,Brain Skinner,Euless,Electra,TX,2016-08-11,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
364,Mariette Trevino,Utica,Electra,NY,2016-08-12,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
365,Christel Cardenas,Long Beach,Electra,NY,2016-08-13,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
366,Arielle Levine,Garland,Electra,TX,2016-08-13,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
366,Arielle Levine,Garland,Electra,TX,2016-08-13,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
366,Arielle Levine,Garland,Trek,TX,2016-08-13,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
367,Afton Juarez,Coram,Electra,NY,2016-08-14,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
367,Afton Juarez,Coram,Electra,NY,2016-08-14,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
367,Afton Juarez,Coram,Surly,NY,2016-08-14,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
368,Amina Salazar,Canandaigua,Electra,NY,2016-08-14,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
368,Amina Salazar,Canandaigua,Heller,NY,2016-08-14,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
368,Amina Salazar,Canandaigua,Pure Cycles,NY,2016-08-14,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
368,Amina Salazar,Canandaigua,Surly,NY,2016-08-14,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
369,Garth Huff,Glendora,Surly,CA,2016-08-15,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano
370,Raymonde Garcia,Queensbury,Electra,NY,2016-08-15,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
370,Raymonde Garcia,Queensbury,Trek,NY,2016-08-15,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
371,Ashlie Parrish,Monsey,Electra,NY,2016-08-15,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
371,Ashlie Parrish,Monsey,Electra,NY,2016-08-15,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
372,Boyd Irwin,Hamburg,Electra,NY,2016-08-16,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
372,Boyd Irwin,Hamburg,Heller,NY,2016-08-16,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
372,Boyd Irwin,Hamburg,Surly,NY,2016-08-16,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
373,Majorie Wyatt,South Ozone Park,Electra,NY,2016-08-16,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
373,Majorie Wyatt,South Ozone Park,Electra,NY,2016-08-16,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
373,Majorie Wyatt,South Ozone Park,Electra,NY,2016-08-16,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
373,Majorie Wyatt,South Ozone Park,Pure Cycles,NY,2016-08-16,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
373,Majorie Wyatt,South Ozone Park,Trek,NY,2016-08-16,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
374,Dante Grimes,Duarte,Surly,CA,2016-08-17,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland
374,Dante Grimes,Duarte,Trek,CA,2016-08-17,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
375,Christiane Bradford,Orchard Park,Electra,NY,2016-08-17,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
375,Christiane Bradford,Orchard Park,Electra,NY,2016-08-17,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
375,Christiane Bradford,Orchard Park,Ritchey,NY,2016-08-17,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
375,Christiane Bradford,Orchard Park,Trek,NY,2016-08-17,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
376,Kristel Byrd,Hicksville,Electra,NY,2016-08-17,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
376,Kristel Byrd,Hicksville,Ritchey,NY,2016-08-17,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
377,Thad Gilliam,Levittown,Electra,NY,2016-08-17,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
377,Thad Gilliam,Levittown,Trek,NY,2016-08-17,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
378,Alec Peck,Victoria,Electra,TX,2016-08-17,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell
379,Hassan Nash,Hicksville,Electra,NY,2016-08-18,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
379,Hassan Nash,Hicksville,Trek,NY,2016-08-18,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel
380,Han Wade,Howard Beach,Electra,NY,2016-08-19,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
380,Han Wade,Howard Beach,Surly,NY,2016-08-19,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
381,Vanessa West,New Rochelle,Electra,NY,2016-08-19,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
382,Clelia Workman,New Windsor,Electra,NY,2016-08-20,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
382,Clelia Workman,New Windsor,Trek,NY,2016-08-20,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer
382,Clelia Workman,New Windsor,Trek,NY,2016-08-20,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
383,Aleta Mack,Bay Shore,Electra,NY,2016-08-20,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
383,Aleta Mack,Bay Shore,Electra,NY,2016-08-20,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
383,Aleta Mack,Bay Shore,Electra,NY,2016-08-20,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
383,Aleta Mack,Bay Shore,Electra,NY,2016-08-20,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
383,Aleta Mack,Bay Shore,Pure Cycles,NY,2016-08-20,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
384,Conception Slater,Bellmore,Electra,NY,2016-08-20,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
384,Conception Slater,Bellmore,Electra,NY,2016-08-20,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
384,Conception Slater,Bellmore,Electra,NY,2016-08-20,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
384,Conception Slater,Bellmore,Trek,NY,2016-08-20,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
384,Conception Slater,Bellmore,Trek,NY,2016-08-20,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
385,Odette Moses,Newburgh,Electra,NY,2016-08-20,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
385,Odette Moses,Newburgh,Electra,NY,2016-08-20,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
385,Odette Moses,Newburgh,Trek,NY,2016-08-20,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
386,Christiana Gross,Orchard Park,Electra,NY,2016-08-20,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
386,Christiana Gross,Orchard Park,Surly,NY,2016-08-20,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
386,Christiana Gross,Orchard Park,Trek,NY,2016-08-20,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
387,Jennette Wooten,Rowlett,Pure Cycles,TX,2016-08-20,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
388,Mirella Duffy,Longview,Electra,TX,2016-08-21,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
388,Mirella Duffy,Longview,Pure Cycles,TX,2016-08-21,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
388,Mirella Duffy,Longview,Ritchey,TX,2016-08-21,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas
388,Mirella Duffy,Longview,Surly,TX,2016-08-21,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas
389,Saturnina Garner,Glendora,Electra,CA,2016-08-22,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
389,Saturnina Garner,Glendora,Heller,CA,2016-08-22,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
389,Saturnina Garner,Glendora,Ritchey,CA,2016-08-22,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
389,Saturnina Garner,Glendora,Surly,CA,2016-08-22,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano
389,Saturnina Garner,Glendora,Trek,CA,2016-08-22,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano
390,Shirely Stanley,El Paso,Electra,TX,2016-08-22,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell
390,Shirely Stanley,El Paso,Trek,TX,2016-08-22,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Layla Terrell
390,Shirely Stanley,El Paso,Trek,TX,2016-08-22,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
391,Elinore Aguilar,San Angelo,Electra,TX,2016-08-23,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell
391,Elinore Aguilar,San Angelo,Heller,TX,2016-08-23,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
391,Elinore Aguilar,San Angelo,Trek,TX,2016-08-23,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
392,Carley Reynolds,South El Monte,Electra,CA,2016-08-23,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
392,Carley Reynolds,South El Monte,Surly,CA,2016-08-23,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
393,Alysha Powers,Forest Hills,Surly,NY,2016-08-25,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
394,Tammera Fischer,Oakland,Electra,CA,2016-08-26,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
394,Tammera Fischer,Oakland,Electra,CA,2016-08-26,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano
394,Tammera Fischer,Oakland,Electra,CA,2016-08-26,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
395,Hans Price,Port Chester,Electra,NY,2016-08-26,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
396,Timothy Byers,Ronkonkoma,Electra,NY,2016-08-27,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
396,Timothy Byers,Ronkonkoma,Electra,NY,2016-08-27,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
396,Timothy Byers,Ronkonkoma,Heller,NY,2016-08-27,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
397,Son Warner,Rockville Centre,Trek,NY,2016-08-28,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
398,Chasidy Tran,Vista,Electra,CA,2016-08-29,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
398,Chasidy Tran,Vista,Pure Cycles,CA,2016-08-29,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
398,Chasidy Tran,Vista,Pure Cycles,CA,2016-08-29,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
398,Chasidy Tran,Vista,Trek,CA,2016-08-29,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
399,Lee Roman,Brentwood,Electra,NY,2016-08-29,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
399,Lee Roman,Brentwood,Electra,NY,2016-08-29,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
399,Lee Roman,Brentwood,Surly,NY,2016-08-29,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
400,Alline Beasley,North Tonawanda,Electra,NY,2016-08-29,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
400,Alline Beasley,North Tonawanda,Surly,NY,2016-08-29,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
400,Alline Beasley,North Tonawanda,Trek,NY,2016-08-29,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer
401,Sylvie Wilkerson,Syosset,Electra,NY,2016-08-30,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
401,Sylvie Wilkerson,Syosset,Surly,NY,2016-08-30,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
402,Corina Lynch,Rosedale,Electra,NY,2016-08-30,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
402,Corina Lynch,Rosedale,Heller,NY,2016-08-30,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
402,Corina Lynch,Rosedale,Surly,NY,2016-08-30,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
403,Salena Day,San Lorenzo,Electra,CA,2016-08-31,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano
403,Salena Day,San Lorenzo,Electra,CA,2016-08-31,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano
403,Salena Day,San Lorenzo,Electra,CA,2016-08-31,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
403,Salena Day,San Lorenzo,Trek,CA,2016-08-31,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
404,Laverna Hernandez,Niagara Falls,Electra,NY,2016-08-31,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
